Sub-Category,% Sales Proft Ratio,% Sales Proft Ratio L,Profit Ratio,Category,City,Country,Customer Name,Discount,Manufacturer,Number of Records,Order Date,Order ID,Postal Code,Product Name,Profit,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State
Appliances,0.1,10,0.1,Office Supplies,Raleigh,United States,Dorothy Badders,0.2,Other,1,9/15/2014,CA-2014-115882,27604,3.6 Cubic Foot Counter Height Office Refrigerator,94,4,South,943,Corporate,9/18/2014,First Class,North Carolina
Paper,0.35,35,0.35,Office Supplies,Smyrna,United States,Benjamin Venier,0.2,Xerox,1,6/18/2012,CA-2012-156734,37167,Xerox 21,7,4,South,21,Corporate,6/20/2012,First Class,Tennessee
Storage,0.04,4,0.04,Office Supplies,Lakeland,United States,Jim Epp,0.2,Fellowes,1,06-11-2012,CA-2012-121720,33801,Fellowes High-Stak Drawer Files,21,4,South,564,Corporate,06-12-2012,First Class,Florida
Art,0.13,13,0.13,Office Supplies,Greensboro,United States,Grace Kelly,0.2,Newell,1,8/13/2012,CA-2012-133396,27405,Newell 309,8,7,South,65,Corporate,8/15/2012,First Class,North Carolina
Binders,-0.83,-83,-0.83,Office Supplies,Lakeland,United States,Jim Epp,0.7,GBC,1,06-11-2012,CA-2012-121720,33801,GBC Standard Plastic Binding Systems' Combs,-3,2,South,4,Corporate,06-12-2012,First Class,Florida
Binders,-0.8,-80,-0.8,Office Supplies,Raleigh,United States,Frank Atkinson,0.7,Wilson Jones,1,07-02-2012,CA-2012-140718,27604,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-2,2,South,3,Corporate,07-04-2012,First Class,North Carolina
Binders,-0.77,-77,-0.77,Office Supplies,Miami,United States,Bart Pistole,0.7,Other,1,4/16/2014,CA-2014-161851,33180,VariCap6 Expandable Binder,-12,3,South,16,Corporate,4/18/2014,First Class,Florida
Binders,-0.73,-73,-0.73,Office Supplies,Smyrna,United States,Benjamin Venier,0.7,Avery,1,6/18/2012,CA-2012-156734,37167,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-4,3,South,6,Corporate,6/20/2012,First Class,Tennessee
Binders,-0.8,-80,-0.8,Office Supplies,Lakeland,United States,Jim Epp,0.7,Ibico,1,06-11-2012,CA-2012-121720,33801,Ibico Laser Imprintable Binding System Covers,-63,5,South,79,Corporate,06-12-2012,First Class,Florida
Binders,-0.8,-80,-0.8,Office Supplies,Jacksonville,United States,Aaron Smayling,0.7,Avery,1,01-03-2014,CA-2014-113481,28540,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-13,5,South,16,Corporate,01-05-2014,First Class,North Carolina
Binders,-0.73,-73,-0.73,Office Supplies,Jacksonville,United States,Aaron Smayling,0.7,Avery,1,01-03-2014,CA-2014-113481,28540,Avery Recycled Flexi-View Covers for Binding Systems,-21,6,South,29,Corporate,01-05-2014,First Class,North Carolina
Appliances,0.3,30,0.3,Office Supplies,Southaven,United States,Claudia Bergmann,0,Kensington,1,03-06-2014,CA-2014-161046,38671,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,79,2,South,262,Corporate,03-06-2014,Same Day,Mississippi
Envelopes,0.46,46,0.46,Office Supplies,Southaven,United States,Claudia Bergmann,0,Other,1,03-06-2014,CA-2014-161046,38671,Laser & Ink Jet Business Envelopes,20,4,South,43,Corporate,03-06-2014,Same Day,Mississippi
Binders,0.48,48,0.48,Office Supplies,Southaven,United States,Claudia Bergmann,0,Ibico,1,03-06-2014,CA-2014-161046,38671,Ibico Recycled Linen-Style Covers,112,6,South,234,Corporate,03-06-2014,Same Day,Mississippi
Appliances,0.09,9,0.09,Office Supplies,Burlington,United States,Grant Thornton,0.2,Eureka,1,11-05-2014,US-2014-168116,27217,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",15,2,South,167,Corporate,11-05-2014,Same Day,North Carolina
Storage,0.09,9,0.09,Office Supplies,Coral Springs,United States,Nat Gilpin,0.2,Decoflex,1,9/15/2012,US-2012-130519,33065,"Decoflex Hanging Personal Folder File, Blue",2,2,South,25,Corporate,9/15/2012,Same Day,Florida
Paper,0.35,35,0.35,Office Supplies,Coral Springs,United States,Nat Gilpin,0.2,Xerox,1,9/15/2012,US-2012-130519,33065,Xerox 21,5,3,South,16,Corporate,9/15/2012,Same Day,Florida
Binders,0.5,50,0.5,Office Supplies,Atlanta,United States,Jim Epp,0,Ibico,1,04-01-2014,CA-2014-133263,30318,Ibico Recycled Grain-Textured Covers,17,1,South,35,Corporate,04-03-2014,Second Class,Georgia
Binders,0.48,48,0.48,Office Supplies,Hoover,United States,Carol Adams,0,Avery,1,1/27/2014,CA-2014-134649,35244,Avery Poly Binder Pockets,3,2,South,7,Corporate,02-01-2014,Second Class,Alabama
Binders,0.48,48,0.48,Office Supplies,Columbus,United States,Muhammed MacIntyre,0,Other,1,12/14/2012,CA-2012-119592,31907,Staples,2,2,South,4,Corporate,12/16/2012,Second Class,Georgia
Binders,0.49,49,0.49,Office Supplies,Columbia,United States,Jonathan Doherty,0,Other,1,7/17/2013,CA-2013-157161,29203,Recycled Pressboard Report Cover with Reinforced Top Hinge,3,2,South,6,Corporate,7/21/2013,Second Class,South Carolina
Envelopes,0.49,49,0.49,Office Supplies,Henderson,United States,Thomas Boland,0,Other,1,11-03-2014,CA-2014-143567,42420,Letter or Legal Size Expandable Poly String Tie Envelopes,3,2,South,5,Corporate,11-06-2014,Second Class,Kentucky
Labels,0.49,49,0.49,Office Supplies,Columbus,United States,Karen Seio,0,Avery,1,1/13/2012,CA-2012-169677,31907,Avery 508,5,2,South,10,Corporate,1/15/2012,Second Class,Georgia
Labels,0.47,47,0.47,Office Supplies,Springfield,United States,Eudokia Martin,0,Avery,1,08-07-2012,CA-2012-163237,22153,Avery 50,12,2,South,25,Corporate,08-09-2012,Second Class,Virginia
Paper,0.46,46,0.46,Office Supplies,Little Rock,United States,Monica Federle,0,Other,1,12/24/2014,US-2014-162670,72209,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",21,2,South,45,Corporate,12/29/2014,Second Class,Arkansas
Art,0.25,25,0.25,Office Supplies,Columbia,United States,Jonathan Doherty,0,Other,1,7/17/2013,CA-2013-157161,29203,"Eberhard Faber 3 1/2"" Golf Pencils",6,3,South,22,Corporate,7/21/2013,Second Class,South Carolina
Binders,0.47,47,0.47,Office Supplies,Henderson,United States,Kimberly Carter,0,ACCOHIDE,1,12/13/2011,CA-2011-129819,42420,"ACCOHIDE 3-Ring Binder, Blue, 1""",6,3,South,12,Corporate,12/15/2011,Second Class,Kentucky
Binders,0.47,47,0.47,Office Supplies,Henderson,United States,Karen Carlisle,0,Other,1,12/31/2012,CA-2012-109470,42420,Tuf-Vin Binders,45,3,South,95,Corporate,01-03-2013,Second Class,Kentucky
Binders,0.49,49,0.49,Office Supplies,Columbia,United States,Chris Selesnick,0,GBC,1,11/28/2011,CA-2011-101560,29203,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",22,3,South,46,Corporate,12-01-2011,Second Class,South Carolina
Envelopes,0.47,47,0.47,Office Supplies,Little Rock,United States,Monica Federle,0,Tyvek,1,12/24/2014,US-2014-162670,72209,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",86,3,South,183,Corporate,12/29/2014,Second Class,Arkansas
Envelopes,0.49,49,0.49,Office Supplies,Roswell,United States,Anna Häberlin,0,Other,1,5/15/2012,CA-2012-166604,30076,Wausau Papers Astrobrights Colored Envelopes,9,3,South,18,Corporate,5/20/2012,Second Class,Georgia
Storage,0.04,4,0.04,Office Supplies,Montgomery,United States,Alan Schoenberger,0,Gould Plastics,1,10/18/2011,CA-2011-110408,36116,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",11,3,South,276,Corporate,10/20/2011,Second Class,Alabama
Storage,0.05,5,0.05,Office Supplies,Marietta,United States,Randy Ferguson,0,Tennsco,1,11/29/2013,CA-2013-163167,30062,Tennsco Single-Tier Lockers,56,3,South,1126,Corporate,12-02-2013,Second Class,Georgia
Art,0.33,33,0.33,Office Supplies,Columbia,United States,Chris Selesnick,0,Crayola,1,11/28/2011,CA-2011-101560,29203,Crayola Colored Pencils,4,4,South,13,Corporate,12-01-2011,Second Class,South Carolina
Binders,0.48,48,0.48,Office Supplies,Atlanta,United States,Jim Epp,0,Avery,1,04-01-2014,CA-2014-133263,30318,Avery Recycled Flexi-View Covers for Binding Systems,31,4,South,64,Corporate,04-03-2014,Second Class,Georgia
Binders,0.46,46,0.46,Office Supplies,Henderson,United States,Karen Carlisle,0,GBC,1,12/31/2012,CA-2012-109470,42420,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",28,4,South,61,Corporate,01-03-2013,Second Class,Kentucky
Binders,0.5,50,0.5,Office Supplies,Gulfport,United States,Henry Goldwyn,0,XtraLife,1,1/24/2013,CA-2013-109407,39503,XtraLife ClearVue Slant-D Ring Binders by Cardinal,16,4,South,31,Corporate,1/26/2013,Second Class,Mississippi
Storage,0.04,4,0.04,Office Supplies,Little Rock,United States,Monica Federle,0,Gould Plastics,1,12/24/2014,US-2014-162670,72209,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",15,4,South,368,Corporate,12/29/2014,Second Class,Arkansas
Storage,0.28,28,0.28,Office Supplies,Little Rock,United States,Monica Federle,0,Other,1,12/24/2014,US-2014-162670,72209,"Personal Filing Tote with Lid, Black/Gray",17,4,South,62,Corporate,12/29/2014,Second Class,Arkansas
Storage,0.28,28,0.28,Office Supplies,Henderson,United States,Thomas Boland,0,Other,1,11-03-2014,CA-2014-143567,42420,Super Decoflex Portable Personal File,17,4,South,60,Corporate,11-06-2014,Second Class,Kentucky
Binders,0.5,50,0.5,Office Supplies,Henderson,United States,Karen Carlisle,0,Other,1,12/31/2012,CA-2012-109470,42420,Aluminum Screw Posts,38,5,South,76,Corporate,01-03-2013,Second Class,Kentucky
Binders,0.46,46,0.46,Office Supplies,Columbia,United States,Jonathan Doherty,0,Wilson Jones,1,7/17/2013,CA-2013-157161,29203,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11,5,South,24,Corporate,7/21/2013,Second Class,South Carolina
Envelopes,0.47,47,0.47,Office Supplies,Columbia,United States,Jonathan Doherty,0,Poly,1,7/17/2013,CA-2013-157161,29203,Poly String Tie Envelopes,5,5,South,10,Corporate,7/21/2013,Second Class,South Carolina
Paper,0.45,45,0.45,Office Supplies,Richmond,United States,Patrick Jones,0,Xerox,1,11-04-2014,CA-2014-103009,40475,Xerox 1963,12,5,South,26,Corporate,11-06-2014,Second Class,Kentucky
Supplies,0.29,29,0.29,Office Supplies,Richmond,United States,Jonathan Doherty,0,Acme,1,12-02-2013,CA-2013-143805,23223,Acme Softgrip Scissors,12,5,South,41,Corporate,12-04-2013,Second Class,Virginia
Paper,0.48,48,0.48,Office Supplies,Macon,United States,Neil Ducich,0,Xerox,1,7/13/2012,US-2012-140851,31204,Xerox 1931,19,6,South,39,Corporate,7/15/2012,Second Class,Georgia
Storage,0.25,25,0.25,Office Supplies,Marietta,United States,Randy Ferguson,0,Other,1,11/29/2013,CA-2013-163167,30062,"24 Capacity Maxi Data Binder Racks, Pearl",316,6,South,1263,Corporate,12-02-2013,Second Class,Georgia
Appliances,0.29,29,0.29,Office Supplies,Roswell,United States,Nicole Hansen,0,Kensington,1,2/20/2014,CA-2014-122693,30076,Kensington 7 Outlet MasterPiece Power Center,361,7,South,1246,Corporate,2/22/2014,Second Class,Georgia
Appliances,0.33,33,0.33,Office Supplies,Richmond,United States,Jonathan Doherty,0,Honeywell,1,12-02-2013,CA-2013-143805,23223,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,695,7,South,2105,Corporate,12-04-2013,Second Class,Virginia
Art,0.27,27,0.27,Office Supplies,Hoover,United States,Carol Adams,0,Newell,1,1/27/2014,CA-2014-134649,35244,Newell 311,4,7,South,15,Corporate,02-01-2014,Second Class,Alabama
Paper,0.47,47,0.47,Office Supplies,Columbia,United States,Chris Selesnick,0,Xerox,1,11/28/2011,CA-2011-101560,29203,Xerox 1933,40,7,South,86,Corporate,12-01-2011,Second Class,South Carolina
Binders,0.48,48,0.48,Office Supplies,Summerville,United States,Roland Schwarz,0,Wilson Jones,1,11/25/2014,CA-2014-128300,29483,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",157,8,South,328,Corporate,11/27/2014,Second Class,South Carolina
Paper,0.48,48,0.48,Office Supplies,Columbia,United States,Jonathan Doherty,0,HP,1,7/17/2013,CA-2013-157161,29203,HP Office Paper (20Lb. and 87 Bright),29,9,South,60,Corporate,7/21/2013,Second Class,South Carolina
Binders,0.46,46,0.46,Office Supplies,Henderson,United States,Karen Carlisle,0,Ibico,1,12/31/2012,CA-2012-109470,42420,Ibico Plastic Spiral Binding Combs,168,12,South,365,Corporate,01-03-2013,Second Class,Kentucky
Appliances,0.13,13,0.13,Office Supplies,Tamarac,United States,Alan Haines,0.2,Acco,1,12/19/2013,CA-2013-112697,33319,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",24,2,South,195,Corporate,12/21/2013,Second Class,Florida
Art,0.11,11,0.11,Office Supplies,Jacksonville,United States,Anthony Johnson,0.2,Newell,1,01-05-2013,CA-2013-134474,32216,Newell 337,1,2,South,5,Corporate,01-07-2013,Second Class,Florida
Fasteners,0.34,34,0.34,Office Supplies,Hialeah,United States,Ken Black,0.2,OIC,1,12/16/2011,CA-2011-153913,33012,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1,2,South,2,Corporate,12/20/2011,Second Class,Florida
Storage,0.09,9,0.09,Office Supplies,Charlotte,United States,Elpida Rittenbach,0.2,Eldon,1,11-05-2013,CA-2013-162236,28205,Eldon Portable Mobile Manager,4,2,South,45,Corporate,11-07-2013,Second Class,North Carolina
Supplies,-0.19,-19,-0.19,Office Supplies,Charlotte,United States,Elpida Rittenbach,0.2,Premier,1,11-05-2013,CA-2013-162236,28205,Premier Electric Letter Opener,-35,2,South,185,Corporate,11-07-2013,Second Class,North Carolina
Appliances,0.09,9,0.09,Office Supplies,Jacksonville,United States,Barry Französisch,0.2,Other,1,04-02-2014,CA-2014-134495,32216,Staples,2,3,South,21,Corporate,04-05-2014,Second Class,Florida
Art,0.11,11,0.11,Office Supplies,Asheville,United States,Denise Monton,0.2,Newell,1,11-12-2011,CA-2011-164910,28806,Newell 350,1,3,South,8,Corporate,11/17/2011,Second Class,North Carolina
Fasteners,0.33,33,0.33,Office Supplies,Cary,United States,Odella Nelson,0.2,Other,1,11-04-2011,CA-2011-121286,27511,OIC Bulk Pack Metal Binder Clips,3,3,South,8,Corporate,11-08-2011,Second Class,North Carolina
Labels,0.33,33,0.33,Office Supplies,Jacksonville,United States,Barry Französisch,0.2,Avery,1,04-02-2014,CA-2014-134495,32216,Avery 494,2,3,South,6,Corporate,04-05-2014,Second Class,Florida
Appliances,0.13,13,0.13,Office Supplies,Miramar,United States,Jim Sink,0.2,Acco,1,11/19/2014,CA-2014-104864,33023,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",49,4,South,389,Corporate,11/24/2014,Second Class,Florida
Art,0.09,9,0.09,Office Supplies,Durham,United States,Corey Catlett,0.2,Boston,1,09-07-2012,CA-2012-161445,27707,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,12,4,South,141,Corporate,09-09-2012,Second Class,North Carolina
Labels,0.35,35,0.35,Office Supplies,Miami,United States,Randy Ferguson,0.2,Avery,1,03-05-2013,CA-2013-122518,33180,Avery 518,4,4,South,10,Corporate,03-09-2013,Second Class,Florida
Paper,0.35,35,0.35,Office Supplies,Miramar,United States,Jim Sink,0.2,Xerox,1,11/19/2014,CA-2014-104864,33023,Xerox 221,7,4,South,21,Corporate,11/24/2014,Second Class,Florida
Appliances,0.11,11,0.11,Office Supplies,Fort Lauderdale,United States,Brenda Bowman,0.2,Hoover,1,11-12-2014,CA-2014-158561,33311,Hoover Upright Vacuum With Dirt Cup,130,5,South,1158,Corporate,11/17/2014,Second Class,Florida
Appliances,0.09,9,0.09,Office Supplies,Cary,United States,Odella Nelson,0.2,Acco,1,11-04-2011,CA-2011-121286,27511,Acco 6 Outlet Guardian Premium Surge Suppressor,5,5,South,58,Corporate,11-08-2011,Second Class,North Carolina
Storage,-0.24,-24,-0.24,Office Supplies,Miramar,United States,Jim Sink,0.2,Tennsco,1,11/19/2014,CA-2014-104864,33023,Tennsco Commercial Shelving,-19,5,South,81,Corporate,11/24/2014,Second Class,Florida
Supplies,-0.21,-21,-0.21,Office Supplies,Tamarac,United States,Alan Haines,0.2,Other,1,12/19/2013,CA-2013-112697,33319,Premier Automatic Letter Opener,-204,5,South,961,Corporate,12/21/2013,Second Class,Florida
Storage,0.08,8,0.08,Office Supplies,Delray Beach,United States,Cathy Prescott,0.2,Advantus,1,5/27/2013,CA-2013-113236,33445,Advantus Rolling Drawer Organizers,14,6,South,185,Corporate,5/30/2013,Second Class,Florida
Paper,0.36,36,0.36,Office Supplies,Knoxville,United States,Adam Hart,0.2,Xerox,1,5/20/2014,CA-2014-145702,37918,Xerox 1949,10,7,South,28,Corporate,5/25/2014,Second Class,Tennessee
Paper,0.35,35,0.35,Office Supplies,Miramar,United States,Jim Sink,0.2,Xerox,1,11/19/2014,CA-2014-104864,33023,Xerox 211,15,8,South,41,Corporate,11/24/2014,Second Class,Florida
Binders,-0.7,-70,-0.7,Office Supplies,Franklin,United States,Damala Kotsonis,0.7,Acco,1,12-10-2013,US-2013-161844,37064,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-2,2,South,3,Corporate,12/15/2013,Second Class,Tennessee
Binders,-0.7,-70,-0.7,Office Supplies,Jacksonville,United States,Mitch Gastineau,0.7,Acco,1,04-11-2014,CA-2014-115070,32216,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-3,3,South,4,Corporate,4/15/2014,Second Class,Florida
Binders,-0.8,-80,-0.8,Office Supplies,Fayetteville,United States,Barbara Fisher,0.7,Wilson Jones,1,07-05-2012,CA-2012-116750,28314,Wilson Jones Turn Tabs Binder Tool for Ring Binders,-6,5,South,7,Corporate,07-10-2012,Second Class,North Carolina
Binders,-0.67,-67,-0.67,Office Supplies,Tamarac,United States,Alan Haines,0.7,GBC,1,12/19/2013,CA-2013-112697,33319,GBC VeloBinder Electric Binding Machine,-169,7,South,254,Corporate,12/21/2013,Second Class,Florida
Binders,-0.8,-80,-0.8,Office Supplies,Miramar,United States,Jim Sink,0.7,Ibico,1,11/19/2014,CA-2014-104864,33023,Ibico Plastic and Wire Spiral Binding Combs,-16,8,South,20,Corporate,11/24/2014,Second Class,Florida
Binders,-0.67,-67,-0.67,Office Supplies,Asheville,United States,Michael Dominguez,0.7,Avery,1,11/25/2014,CA-2014-153654,28806,Avery Durable Slant Ring Binders,-13,8,South,19,Corporate,11/27/2014,Second Class,North Carolina
Art,0.31,31,0.31,Office Supplies,Newport News,United States,Frank Hawley,0,Sanford,1,10/21/2011,CA-2011-100916,23602,SANFORD Liquid Accent Tank-Style Highlighters,1,1,South,3,Corporate,10/26/2011,Standard Class,Virginia
Binders,0.45,45,0.45,Office Supplies,East Point,United States,Randy Ferguson,0,GBC,1,6/23/2012,CA-2012-106187,30344,GBC DocuBind P100 Manual Binding Machine,75,1,South,166,Corporate,6/29/2012,Standard Class,Georgia
Labels,0.47,47,0.47,Office Supplies,Fayetteville,United States,Dorothy Badders,0,Universal,1,10-11-2011,CA-2011-114314,72701,Self-Adhesive Address Labels for Typewriters by Universal,3,1,South,7,Corporate,10/15/2011,Standard Class,Arkansas
Paper,0.48,48,0.48,Office Supplies,Roswell,United States,Barbara Fisher,0,Xerox,1,6/13/2012,CA-2012-137281,30076,Xerox 202,3,1,South,6,Corporate,6/17/2012,Standard Class,Georgia
Paper,0.49,49,0.49,Office Supplies,Richmond,United States,Victoria Brennan,0,Xerox,1,11-07-2014,CA-2014-154816,40475,Xerox 1987,3,1,South,6,Corporate,11-11-2014,Standard Class,Kentucky
Art,0.28,28,0.28,Office Supplies,Jackson,United States,Keith Dawkins,0,Boston,1,12/14/2012,CA-2012-125066,39212,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",16,2,South,56,Corporate,12/18/2012,Standard Class,Mississippi
Binders,0.49,49,0.49,Office Supplies,Columbus,United States,David Smith,0,Acco,1,3/28/2013,CA-2013-119074,31907,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16,2,South,33,Corporate,04-01-2013,Standard Class,Georgia
Envelopes,0.47,47,0.47,Office Supplies,Columbus,United States,Ruben Ausman,0,Other,1,11/22/2011,CA-2011-129091,31907,Staples,5,2,South,11,Corporate,11/27/2011,Standard Class,Georgia
Paper,0.48,48,0.48,Office Supplies,Columbus,United States,Theresa Swint,0,Xerox,1,4/20/2012,CA-2012-149342,31907,Xerox 2,6,2,South,13,Corporate,4/25/2012,Standard Class,Georgia
Paper,0.48,48,0.48,Office Supplies,Monroe,United States,Mike Caudle,0,Xerox,1,3/13/2013,CA-2013-115504,71203,Xerox 218,6,2,South,13,Corporate,3/18/2013,Standard Class,Louisiana
Paper,0.49,49,0.49,Office Supplies,Springfield,United States,Damala Kotsonis,0,Xerox,1,02-07-2012,CA-2012-147529,22153,Xerox 1957,6,2,South,13,Corporate,02-11-2012,Standard Class,Virginia
Storage,0.28,28,0.28,Office Supplies,Richmond,United States,Jack O'Briant,0,Other,1,11-01-2011,CA-2011-152562,40475,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",19,2,South,70,Corporate,11-08-2011,Standard Class,Kentucky
Supplies,0.29,29,0.29,Office Supplies,Columbus,United States,Saphhira Shifley,0,Fiskars,1,9/19/2014,CA-2014-164756,31907,"Fiskars 8"" Scissors, 2/Pack",10,2,South,34,Corporate,9/23/2014,Standard Class,Georgia
Appliances,0.26,26,0.26,Office Supplies,Columbus,United States,Beth Fritzler,0,Belkin,1,07-11-2014,CA-2014-169012,31907,Belkin 7-Outlet SurgeMaster Home Series,11,3,South,42,Corporate,7/15/2014,Standard Class,Georgia
Appliances,0.43,43,0.43,Office Supplies,Columbus,United States,Ruben Ausman,0,Other,1,11/22/2011,CA-2011-129091,31907,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,290,3,South,675,Corporate,11/27/2011,Standard Class,Georgia
